path,run_id,model,dataset,subset_name,pruner,retention,calibrator,seed,n_samples,sample_indices_hash,paper_eligible,accuracy,ece,adaptive_ece,aurc,max_softmax_mean,pruner_evidence_type,sanity_only,paper_eligible_summary,delta_accuracy,delta_ece,delta_adaptive_ece,delta_aurc,delta_max_softmax_mean,delta_accuracy_vs_raw,delta_ece_vs_raw,delta_adaptive_ece_vs_raw,delta_aurc_vs_raw,delta_max_softmax_mean_vs_raw
results/raw/mmbench_cn_lite_llava_128_256_seed20260617\llava15_7b_4bit-mmbench_cn-test-none-r1-n256-seed20260617.json,llava15_7b_4bit-mmbench_cn-test-none-r1-n256-seed20260617,llava15_7b_4bit,mmbench_cn,test,none,1.0,none,20260617,256,43b8a90edb1ff6fd,False,0.3671875,0.27889022429352894,0.2897755752263732,0.577397705060507,0.6459036591841214,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260618\llava15_7b_4bit-mmbench_cn-test-none-r1-n256-seed20260618.json,llava15_7b_4bit-mmbench_cn-test-none-r1-n256-seed20260618,llava15_7b_4bit,mmbench_cn,test,none,1.0,none,20260618,256,8c3cdd15829d3efb,False,0.41796875,0.2235837266962831,0.22732299309851914,0.46939561462275164,0.6415524766962831,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_none_temp.json,llava_mmbench_cn_128_256_none_temp,llava15_7b_4bit,mmbench_cn,test,none,1.0,temperature_scaling,20260616,256,a63edebc6f7ada65,False,0.4140625,0.07268795133901317,0.10297447389251027,0.45263061081603184,0.4058100383626858,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.18141618851690483,-0.14102397269480607,-0.0032706397948573107,-0.2477418528160772
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_none_temp.json,llava_mmbench_cn_128_256_seed20260617_none_temp,llava15_7b_4bit,mmbench_cn,test,none,1.0,temperature_scaling,20260617,256,43b8a90edb1ff6fd,False,0.3671875,0.06588427500032461,0.08521730004167824,0.5751568570898706,0.4012540832154241,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.21300594929320432,-0.20455827518469497,-0.002240847970636395,-0.2446495759686973
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_none_temp.json,llava_mmbench_cn_128_256_seed20260618_none_temp,llava15_7b_4bit,mmbench_cn,test,none,1.0,temperature_scaling,20260618,256,8c3cdd15829d3efb,False,0.41796875,0.08328147990135812,0.08251314702282672,0.46885854523370674,0.4023112486073105,unpruned,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.14030224679492498,-0.14480984607569242,-0.0005370693890449085,-0.23924122808897264
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_calibprune_r025.json,llava_mmbench_cn_128_256_visionzip_calibprune_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,calibprune,20260616,256,a63edebc6f7ada65,False,0.39453125,0.07512310799280174,0.09107108276649428,0.4509699694185937,0.4260072894250309,literature-hook,False,False,,,,,,0.0,-0.18898880132261392,-0.17304082654892128,-0.003751226233314975,-0.2326358698903847
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r025.json,llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,calibprune,20260617,256,43b8a90edb1ff6fd,False,0.37890625,0.05965202155345276,0.08946563969790494,0.5474932450267622,0.4034676425781568,literature-hook,False,False,,,,,,0.0,-0.22474242539546826,-0.20737721993195718,0.00469904273108801,-0.2501124853710973
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r025.json,llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,calibprune,20260618,256,8c3cdd15829d3efb,False,0.4453125,0.043134174818928575,0.06499844161101512,0.45175454004363125,0.40908376068014446,literature-hook,False,False,,,,,,0.0,-0.1790477259845602,-0.15860308519035551,0.00585275444539346,-0.24775786597775312
results/raw/mmbench_cn_lite_llava_128_256\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260616.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260616,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,none,20260616,256,a63edebc6f7ada65,False,0.39453125,0.26411190931541567,0.26411190931541556,0.45472119565190866,0.6586431593154156,literature-hook,False,False,-0.01953125,0.010007769459497662,0.02011346272809922,-0.001180054958980492,0.005091268136652616,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260617\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260617.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260617,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,none,20260617,256,43b8a90edb1ff6fd,False,0.37890625,0.284394446948921,0.2968428596298621,0.5427942022956742,0.6535801279492541,literature-hook,False,False,0.01171875,0.005504222655392077,0.007067284403488916,-0.034603502764832816,0.007676468765132727,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260618\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260618.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.25-n256-seed20260618,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,none,20260618,256,8c3cdd15829d3efb,False,0.4453125,0.22218190080348876,0.22360152680137063,0.4459017855982378,0.6568416266578976,literature-hook,False,False,0.02734375,-0.001401825892794334,-0.003721466297148507,-0.023493829024513857,0.015289149961614457,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_temp_r025.json,llava_mmbench_cn_128_256_visionzip_temp_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,temperature_scaling,20260616,256,a63edebc6f7ada65,False,0.39453125,0.0759303943296358,0.09737277097588214,0.4511118802685907,0.42107743728938196,literature-hook,False,False,-0.01953125,0.0032424429906226376,-0.005601702916628135,-0.0015187305474411161,0.015267398926696152,0.0,-0.18818151498577987,-0.1667391383395334,-0.0036093153833179348,-0.23756572202603365
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r025.json,llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,temperature_scaling,20260617,256,43b8a90edb1ff6fd,False,0.37890625,0.05965202155345273,0.08946563969790491,0.5474932450267622,0.4034676425781567,literature-hook,False,False,0.01171875,-0.00623225344687188,0.004248339656226674,-0.02766361206310841,0.002213559362732598,0.0,-0.2247424253954683,-0.2073772199319572,0.00469904273108801,-0.2501124853710974
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r025.json,llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r025,llava15_7b_4bit,mmbench_cn,test,visionzip,0.25,temperature_scaling,20260618,256,8c3cdd15829d3efb,False,0.4453125,0.043134174818928644,0.06499844161101517,0.45175454004363125,0.40908376068014435,literature-hook,False,False,0.02734375,-0.040147305082429474,-0.01751470541181155,-0.01710400519007549,0.006772512072833858,0.0,-0.17904772598456012,-0.15860308519035546,0.00585275444539346,-0.24775786597775323
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_calibprune_r05.json,llava_mmbench_cn_128_256_visionzip_calibprune_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,calibprune,20260616,256,a63edebc6f7ada65,False,0.39453125,0.08875228411162202,0.11732272504243385,0.4486284661096995,0.4629191731001122,literature-hook,False,False,,,,,,0.0,-0.17805168772617852,-0.1600002757865247,0.00010498102544814758,-0.19841604873768837
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r05.json,llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,calibprune,20260617,256,43b8a90edb1ff6fd,False,0.38671875,0.06919505361776812,0.0859024264855614,0.5393050785056119,0.43516422664173376,literature-hook,False,False,,,,,,0.0,-0.2051925663851945,-0.19460055171498536,0.004284215233584021,-0.21694354480981376
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r05.json,llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,calibprune,20260618,256,8c3cdd15829d3efb,False,0.43359375,0.058163245410105605,0.10559117543778065,0.4554188756914721,0.4406618784543967,literature-hook,False,False,,,,,,0.0,-0.1689780990667652,-0.12274101616704533,0.0036230790982180183,-0.21160210826279896
results/raw/mmbench_cn_lite_llava_128_256\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260616.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260616,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,none,20260616,256,a63edebc6f7ada65,False,0.39453125,0.2668039718378005,0.27732300082895855,0.4485234850842513,0.6613352218378006,literature-hook,False,False,-0.01953125,0.012699831981882514,0.03332455424164221,-0.007377765526637825,0.0077833306590375795,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260617\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260617.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260617,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,none,20260617,256,43b8a90edb1ff6fd,False,0.38671875,0.27438762000296263,0.28050297820054676,0.5350208632720279,0.6521077714515475,literature-hook,False,False,0.01953125,-0.004502604290566314,-0.009272597025826446,-0.042376841788479114,0.006204112267426121,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260618\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260618.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.5-n256-seed20260618,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,none,20260618,256,8c3cdd15829d3efb,False,0.43359375,0.2271413444768708,0.22833219160482598,0.4517957965932541,0.6522639867171957,literature-hook,False,False,0.015625,0.0035576177805876907,0.0010091985063068465,-0.01759981802949756,0.010711510020912529,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_temp_r05.json,llava_mmbench_cn_128_256_visionzip_temp_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,temperature_scaling,20260616,256,a63edebc6f7ada65,False,0.39453125,0.08479029109717691,0.10645182845489688,0.44906089793895115,0.42727549583407926,literature-hook,False,False,-0.01953125,0.012102339758163744,0.0034773545623866114,-0.0035697128770806885,0.021465457471393445,0.0,-0.18201368074062363,-0.1708711723740617,0.0005374128546998258,-0.23405972600372132
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r05.json,llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,temperature_scaling,20260617,256,43b8a90edb1ff6fd,False,0.38671875,0.04376179678481299,0.07738338221248106,0.539390814447374,0.403518233756487,literature-hook,False,False,0.01953125,-0.022122478215511616,-0.007833917829197179,-0.03576604264249661,0.0022641505410628815,0.0,-0.23062582321814964,-0.2031195959880657,0.0043699511753461096,-0.24858953769506054
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r05.json,llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r05,llava15_7b_4bit,mmbench_cn,test,visionzip,0.5,temperature_scaling,20260618,256,8c3cdd15829d3efb,False,0.43359375,0.05034909580187377,0.08530780181878093,0.4558289809838028,0.40851390115361264,literature-hook,False,False,0.015625,-0.032932384099484346,0.002794654795954213,-0.013029564249903924,0.006202652546302145,0.0,-0.17679224867499702,-0.14302438978604504,0.0040331843905487275,-0.24375008556358302
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_calibprune_r075.json,llava_mmbench_cn_128_256_visionzip_calibprune_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,calibprune,20260616,256,a63edebc6f7ada65,False,0.41015625,0.1106704104701108,0.11886807642465051,0.4611500471205321,0.5106872694305556,literature-hook,False,False,,,,,,0.0,-0.1399970899027551,-0.13179942394821537,0.00023681994153851305,-0.15013648094231014
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r075.json,llava_mmbench_cn_128_256_seed20260617_visionzip_calibprune_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,calibprune,20260617,256,43b8a90edb1ff6fd,False,0.3671875,0.11633531571560533,0.1481499791733139,0.5796033481474845,0.4826140813788029,literature-hook,False,False,,,,,,0.0,-0.1691349792602319,-0.13809334766983233,0.0012783485129328476,-0.1700437135970343
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r075.json,llava_mmbench_cn_128_256_seed20260618_visionzip_calibprune_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,calibprune,20260618,256,8c3cdd15829d3efb,False,0.4296875,0.06473331131768172,0.1333733668832896,0.4687166819080145,0.4880347876112769,literature-hook,False,False,,,,,,0.0,-0.16872362580663341,-0.09555514535588316,0.0014856737075368276,-0.16946872670634777
results/raw/mmbench_cn_lite_llava_128_256\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260616.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260616,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,none,20260616,256,a63edebc6f7ada65,False,0.41015625,0.2506675003728659,0.2506675003728659,0.4609132271789936,0.6608237503728658,literature-hook,False,False,-0.00390625,-0.0034366394830521174,0.00666905378554955,0.005011976568104426,0.007271859194102781,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260617\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260617.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260617,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,none,20260617,256,43b8a90edb1ff6fd,False,0.3671875,0.28547029497583726,0.28624332684314624,0.5783249996345516,0.6526577949758372,literature-hook,False,False,0.0,0.006580070682308314,-0.0035322483832269658,0.0009272945740446126,0.0067541357917157985,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_seed20260618\llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260618.json,llava15_7b_4bit-mmbench_cn-test-visionzip-r0.75-n256-seed20260618,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,none,20260618,256,8c3cdd15829d3efb,False,0.4296875,0.23345693712431512,0.22892851223917277,0.4672310082004777,0.6575035143176247,literature-hook,False,False,0.01171875,0.00987321042803202,0.0016055191406536273,-0.0021646064222739514,0.015951037621341535,0.0,0.0,0.0,0.0,0.0
results/raw/mmbench_cn_lite_llava_128_256_calibrated\llava_mmbench_cn_128_256_visionzip_temp_r075.json,llava_mmbench_cn_128_256_visionzip_temp_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,temperature_scaling,20260616,256,a63edebc6f7ada65,False,0.41015625,0.062150554945936166,0.0701280711477663,0.46136846493950034,0.4220837835557697,literature-hook,False,False,-0.00390625,-0.010537396393076999,-0.03284640274474397,0.008737854123468503,0.01627374519308389,0.0,-0.18851694542692973,-0.18053942922509958,0.0004552377605067659,-0.23873996681709608
results/raw/mmbench_cn_lite_llava_128_256_seed20260617_calibrated\llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r075.json,llava_mmbench_cn_128_256_seed20260617_visionzip_temp_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,temperature_scaling,20260617,256,43b8a90edb1ff6fd,False,0.3671875,0.06584514128547915,0.10873400719345695,0.5815926844355892,0.40518704786958415,literature-hook,False,False,0.0,-3.913371484545736e-05,0.023516707151778712,0.00643582734571857,0.003932964654160043,0.0,-0.21962515369035812,-0.1775093196496893,0.0032676848010375625,-0.24747074710625305
results/raw/mmbench_cn_lite_llava_128_256_seed20260618_calibrated\llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r075.json,llava_mmbench_cn_128_256_seed20260618_visionzip_temp_r075,llava15_7b_4bit,mmbench_cn,test,visionzip,0.75,temperature_scaling,20260618,256,8c3cdd15829d3efb,False,0.4296875,0.08288936290331861,0.10996047146808781,0.4701449775039457,0.40969230482642494,literature-hook,False,False,0.01171875,-0.00039211699803951006,0.027447324445261087,0.0012864322702389464,0.007381056219114446,0.0,-0.1505675742209965,-0.11896804077108496,0.002913969303467989,-0.24781120949119972
